date,country_code,country,sector,pay_transparency_pct,pay_transparency_pct_3ma
2023-08-01,US,United States,Hospitality & Tourism,44.155265072399146,43.74473717656209
2023-08-01,US,United States,Human Resources,38.45084278874533,37.886265595598466
2023-08-01,US,United States,"IT Infrastructure, Operations & Support",35.474274002942,35.10275328341462
2023-08-01,US,United States,IT Systems & Solutions,25.081713632389537,25.53353996419975
2023-08-01,US,United States,Industrial Engineering,26.378992570635962,25.144566790023976
2023-08-01,US,United States,Installation & Maintenance,52.03265837065006,51.36173145868088
2023-08-01,US,United States,Insurance,42.39123983619206,41.5748733137682
2023-08-01,US,United States,Legal,51.47226427611547,50.17924517135318
2023-08-01,US,United States,Loading & Stocking,45.52220796870435,45.14940860529214
2023-08-01,US,United States,Logistic Support,40.388539711044,40.01255935844923
2023-08-01,US,United States,Management,28.994302509662322,27.78669797054252
2023-08-01,US,United States,Marketing,43.587580388631494,43.03542789452425
2023-08-01,US,United States,Mechanical Engineering,34.21571601941748,33.87582721189925
2023-08-01,US,United States,Media & Communications,46.88347890726631,45.89276021655487
2023-08-01,US,United States,Medical Information,29.14987194588228,28.69531120453061
2023-08-01,US,United States,Medical Technician,27.3951985128698,27.057609952779547
2023-08-01,US,United States,Nursing,36.82608806206447,36.200309713938495
2023-08-01,US,United States,Personal Care & Home Health,59.50766027071248,58.00220849572454
2023-08-01,US,United States,Pharmacy,22.030770292179792,20.607440834092216
2023-08-01,US,United States,Physicians & Surgeons,24.355026794722292,23.7131613497927
2023-08-01,US,United States,Production & Manufacturing,49.859414439841096,49.085984045408
2023-08-01,US,United States,Project Management,34.465736951335415,33.36691578881464
2023-08-01,US,United States,Retail,28.934760264413523,27.570655480065014
2023-08-01,US,United States,Sales,40.40265694685098,40.22368041244522
2023-08-01,US,United States,Scientific Research & Development,24.88228902571532,24.147807219539846
2023-08-01,US,United States,Security & Public Safety,54.99955177050649,53.474743841150655
2023-08-01,US,United States,Social Science,54.95910713478831,52.38250553158028
2023-08-01,US,United States,Software Development,27.921671601765464,28.467419955834472
2023-08-01,US,United States,Therapy,50.13714473509579,48.865558934464445
2023-09-01,US,United States,Accounting,37.51737923871955,37.6580980847476
2023-09-01,US,United States,Administrative Assistance,48.640345886904086,48.55340065283476
2023-09-01,US,United States,Architecture,41.810006796674855,41.74766605918805
2023-09-01,US,United States,Arts & Entertainment,42.12511903889825,40.985795993750806
2023-09-01,US,United States,Aviation,55.301721379663405,52.36694650453066
2023-09-01,US,United States,Banking & Finance,26.282168278883006,25.34564439154336
2023-09-01,US,United States,Childcare,77.35333974900328,76.4858140256592
2023-09-01,US,United States,Civil Engineering,35.12390649229059,35.08028172273413
2023-09-01,US,United States,Cleaning & Sanitation,50.75883352540188,50.97493368591841
2023-09-01,US,United States,Community & Social Service,57.18266972879519,55.892798469369474
2023-09-01,US,United States,Construction,58.77741056135864,58.449513294920145
2023-09-01,US,United States,Customer Service,39.1759152493514,39.45527071232521
2023-09-01,US,United States,Data & Analytics,24.835307967838087,24.445324087700204
2023-09-01,US,United States,Dental,63.03804498750347,62.0654233110397
2023-09-01,US,United States,Driving,63.43386034996905,58.913274538474305
2023-09-01,US,United States,Education & Instruction,45.934599486547405,43.89586470197003
2023-09-01,US,United States,Electrical Engineering,34.562182538414845,34.710843524800374
2023-09-01,US,United States,Food Preparation & Service,35.759032509980706,35.10175790601253
2023-09-01,US,United States,Hospitality & Tourism,44.19130921203183,43.716476796653886
2023-09-01,US,United States,Human Resources,39.0958328727755,38.40698301388127
2023-09-01,US,United States,"IT Infrastructure, Operations & Support",35.884397862294406,35.48571115196242
2023-09-01,US,United States,IT Systems & Solutions,24.647592274736116,25.148910970628435
2023-09-01,US,United States,Industrial Engineering,25.70393194194136,25.69334548457931
2023-09-01,US,United States,Installation & Maintenance,52.157300275065055,51.78567912686865
2023-09-01,US,United States,Insurance,46.10749960361503,43.96394122548971
2023-09-01,US,United States,Legal,52.29517925088142,51.0932087009138
2023-09-01,US,United States,Loading & Stocking,45.83962276752915,45.441472262771235
2023-09-01,US,United States,Logistic Support,41.3743657621884,40.603135077409156
2023-09-01,US,United States,Management,28.848261766521954,28.486964408769964
2023-09-01,US,United States,Marketing,43.55924692293397,43.55575891021342
2023-09-01,US,United States,Mechanical Engineering,33.358064994806355,33.90938398289983
2023-09-01,US,United States,Media & Communications,45.40007190508529,45.97286050788839
2023-09-01,US,United States,Medical Information,30.05821743750866,29.193282382058964
2023-09-01,US,United States,Medical Technician,28.439074924403627,27.46557107566157
2023-09-01,US,United States,Nursing,38.54588375300293,37.11358349096644
2023-09-01,US,United States,Personal Care & Home Health,61.3589333495039,59.5623206143733
2023-09-01,US,United States,Pharmacy,22.432281874521273,21.412580323463274
2023-09-01,US,United States,Physicians & Surgeons,25.127097613650086,24.169658502275478
2023-09-01,US,United States,Production & Manufacturing,50.23348452641974,49.65480843672014
2023-09-01,US,United States,Project Management,34.56856281976097,34.070771280266
2023-09-01,US,United States,Retail,28.859014352273338,28.317837664560084
2023-09-01,US,United States,Sales,40.02009244194183,40.439955903659765
2023-09-01,US,United States,Scientific Research & Development,24.93701518265597,24.5912174956092
2023-09-01,US,United States,Security & Public Safety,56.22038258447613,54.78539140432374
2023-09-01,US,United States,Social Science,55.71547574972232,54.060683258864294
2023-09-01,US,United States,Software Development,28.22366118305915,28.374017738605982
2023-09-01,US,United States,Therapy,51.75839778065664,50.17483387665472
2023-10-01,US,United States,Accounting,38.40738962176209,37.96493698201429
2023-10-01,US,United States,Administrative Assistance,49.44070242963676,48.92504899528827
2023-10-01,US,United States,Architecture,42.04720935362894,42.07182334630463
2023-10-01,US,United States,Arts & Entertainment,41.28796275770339,41.37619869082915
2023-10-01,US,United States,Aviation,52.30299486779705,53.947583991624526
2023-10-01,US,United States,Banking & Finance,27.15459691219888,26.277945560392222
2023-10-01,US,United States,Childcare,76.98428727228662,77.08339512144902
2023-10-01,US,United States,Civil Engineering,34.86200822078685,35.11423906941341
2023-10-01,US,United States,Cleaning & Sanitation,52.118807070113995,51.3114116597973
2023-10-01,US,United States,Community & Social Service,58.78724038857238,57.22775121101922
2023-10-01,US,United States,Construction,58.62063186122517,58.59358845469621
2023-10-01,US,United States,Customer Service,41.83407995812743,40.23599067680731
2023-10-01,US,United States,Data & Analytics,25.37375849451124,24.77102514672248
2023-10-01,US,United States,Dental,64.91332838374383,63.36027092024654
2023-10-01,US,United States,Driving,63.96652375199135,61.693058276417496
2023-10-01,US,United States,Education & Instruction,45.858434001935954,45.50792545879249
2023-10-01,US,United States,Electrical Engineering,33.84072708783526,34.51299703866143
2023-10-01,US,United States,Food Preparation & Service,36.23538875714677,35.98038911449144
2023-10-01,US,United States,Hospitality & Tourism,43.879901506526515,44.07549193031917
2023-10-01,US,United States,Human Resources,39.77927337021616,39.10864967724566
2023-10-01,US,United States,"IT Infrastructure, Operations & Support",36.157401668231,35.83869117782249
2023-10-01,US,United States,IT Systems & Solutions,25.048948135805038,24.926084680976896
2023-10-01,US,United States,Industrial Engineering,25.496410196216523,25.859778236264614
2023-10-01,US,United States,Installation & Maintenance,52.53486875487297,52.24160913352936
2023-10-01,US,United States,Insurance,43.64685724591938,44.04853222857549
2023-10-01,US,United States,Legal,53.33845110151033,52.368631542835715
2023-10-01,US,United States,Loading & Stocking,46.84762197411998,46.06981757011783
2023-10-01,US,United States,Logistic Support,48.083280579587814,43.28206201760671
2023-10-01,US,United States,Management,29.594231036593843,29.145598437592707
2023-10-01,US,United States,Marketing,44.558012670107935,43.901613327224474
2023-10-01,US,United States,Mechanical Engineering,32.66836658167092,33.41404919863158
2023-10-01,US,United States,Media & Communications,44.88567487355265,45.723075228634734
2023-10-01,US,United States,Medical Information,30.797672516976167,30.001920633455708
2023-10-01,US,United States,Medical Technician,29.093188228255606,28.30915388850968
2023-10-01,US,United States,Nursing,40.03674053338676,38.46957078281806
2023-10-01,US,United States,Personal Care & Home Health,62.48859725107512,61.11839695709716
2023-10-01,US,United States,Pharmacy,24.73776066499937,23.06693761056681
2023-10-01,US,United States,Physicians & Surgeons,26.314505637467477,25.265543348613292
2023-10-01,US,United States,Production & Manufacturing,50.99448112911419,50.36246003179169
2023-10-01,US,United States,Project Management,35.02409201595773,34.68613059568471
2023-10-01,US,United States,Retail,30.11040499313793,29.30139320327494
2023-10-01,US,United States,Sales,39.37253134692363,39.93176024523883
2023-10-01,US,United States,Scientific Research & Development,25.614160618760433,25.144488275710582
2023-10-01,US,United States,Security & Public Safety,56.92527597763205,56.04840344420489
2023-10-01,US,United States,Social Science,58.0677381276673,56.24744033739264
2023-10-01,US,United States,Software Development,29.20583389863359,28.45038889448608
2023-10-01,US,United States,Therapy,53.30102510185307,51.732189205868515
2023-11-01,US,United States,Accounting,38.24796442801871,38.05757776283346
2023-11-01,US,United States,Administrative Assistance,47.936126307398574,48.67239154131314
2023-11-01,US,United States,Architecture,40.921924517430135,41.59304688924464
2023-11-01,US,United States,Arts & Entertainment,40.550421856167134,41.32116788425626
2023-11-01,US,United States,Aviation,39.01750423489554,48.87407349411868
2023-11-01,US,United States,Banking & Finance,27.114104533459372,26.85028990818043
2023-11-01,US,United States,Childcare,77.68840628281609,77.34201110136866
2023-11-01,US,United States,Civil Engineering,34.57178841309824,34.85256770872524
2023-11-01,US,United States,Cleaning & Sanitation,51.899058732365475,51.5922331092938
2023-11-01,US,United States,Community & Social Service,59.16827891577079,58.37939634437945
2023-11-01,US,United States,Construction,57.47772511848341,58.291922513689066
2023-11-01,US,United States,Customer Service,42.479399878847225,41.16313169544201
2023-11-01,US,United States,Data & Analytics,26.196359092329104,25.46847518489281
2023-11-01,US,United States,Dental,63.47660603151199,63.80932646758646
2023-11-01,US,United States,Driving,63.41484910854541,63.60507773683529
2023-11-01,US,United States,Education & Instruction,45.29511956432419,45.69605101760251
2023-11-01,US,United States,Electrical Engineering,33.925626787817606,34.10951213802256
2023-11-01,US,United States,Food Preparation & Service,35.468444742010824,35.820955336379434
2023-11-01,US,United States,Hospitality & Tourism,41.799045747965195,43.290085488841186
2023-11-01,US,United States,Human Resources,40.39021503869451,39.75510709389539
2023-11-01,US,United States,"IT Infrastructure, Operations & Support",36.31860853539135,36.120136021972264
2023-11-01,US,United States,IT Systems & Solutions,25.46374617873149,25.053428863090883
2023-11-01,US,United States,Industrial Engineering,26.55867590326461,25.919672680474164
2023-11-01,US,United States,Installation & Maintenance,52.55664076713609,52.416269932358034
2023-11-01,US,United States,Insurance,46.93583745051206,45.56339810001549
2023-11-01,US,United States,Legal,52.8648974668275,52.832842606406395
2023-11-01,US,United States,Loading & Stocking,45.37319624285164,46.02014699483359
2023-11-01,US,United States,Logistic Support,55.20141454899916,48.219686963591776
2023-11-01,US,United States,Management,29.016024563361132,29.152839122158976
2023-11-01,US,United States,Marketing,45.270496108484934,44.46258523384228
2023-11-01,US,United States,Mechanical Engineering,33.55353258680416,33.19332138776048
2023-11-01,US,United States,Media & Communications,43.983939904157495,44.756562227598465
2023-11-01,US,United States,Medical Information,31.02934491640992,30.62841162363159
2023-11-01,US,United States,Medical Technician,28.779215209777714,28.770492787478986
2023-11-01,US,United States,Nursing,40.37909637815698,39.65390688818223
2023-11-01,US,United States,Personal Care & Home Health,63.80096696212731,62.54949918756878
2023-11-01,US,United States,Pharmacy,24.932409276112864,24.034150605211167
2023-11-01,US,United States,Physicians & Surgeons,26.814018537816047,26.085207262977875
2023-11-01,US,United States,Production & Manufacturing,50.228601671948624,50.48552244249421
2023-11-01,US,United States,Project Management,34.63240526596691,34.741686700561864
2023-11-01,US,United States,Retail,29.55085968618588,29.50675967719906
2023-11-01,US,United States,Sales,39.30335718139051,39.56532699008534
2023-11-01,US,United States,Scientific Research & Development,25.718411816320565,25.423195872578997
2023-11-01,US,United States,Security & Public Safety,57.79760591060524,56.98108815757114
2023-11-01,US,United States,Social Science,58.248646595118245,57.34395349083595
2023-11-01,US,United States,Software Development,29.523161204577136,28.984218762089967
2023-11-01,US,United States,Therapy,53.85824972616272,52.972557536224166
2023-12-01,US,United States,Accounting,38.00802886950321,38.22112763976134
2023-12-01,US,United States,Administrative Assistance,47.56802100297636,48.31494991333724
2023-12-01,US,United States,Architecture,38.83779009563257,40.602307988897216
2023-12-01,US,United States,Arts & Entertainment,39.98193392980041,40.60677284789032
2023-12-01,US,United States,Aviation,39.262985013344284,43.52782803867898
2023-12-01,US,United States,Banking & Finance,28.447995842265968,27.572232429308084
2023-12-01,US,United States,Childcare,77.26449968132569,77.31239774547612
2023-12-01,US,United States,Civil Engineering,34.295289517780674,34.57636205055527
2023-12-01,US,United States,Cleaning & Sanitation,51.38667099156644,51.80151226468198
2023-12-01,US,United States,Community & Social Service,59.037975945245535,58.997831749862904
2023-12-01,US,United States,Construction,55.24828245934429,57.11554647968429
2023-12-01,US,United States,Customer Service,41.19951407941252,41.83766463879572
2023-12-01,US,United States,Data & Analytics,25.35791626564004,25.642677950826794
2023-12-01,US,United States,Dental,62.78965381810021,63.72652941111871
2023-12-01,US,United States,Driving,63.93436646504295,63.7719131085266
2023-12-01,US,United States,Education & Instruction,44.49293865765748,45.21549740797253
2023-12-01,US,United States,Electrical Engineering,33.51090634223598,33.75908673929627
2023-12-01,US,United States,Food Preparation & Service,34.656514377551034,35.45344929223621
2023-12-01,US,United States,Hospitality & Tourism,43.636727078891255,43.10522477779433
2023-12-01,US,United States,Human Resources,40.56733136182656,40.24560659024575
2023-12-01,US,United States,"IT Infrastructure, Operations & Support",34.351546537737946,35.60918558045345
2023-12-01,US,United States,IT Systems & Solutions,25.075366573543572,25.196020296026703
2023-12-01,US,United States,Industrial Engineering,26.976028150428853,26.343704749969998
2023-12-01,US,United States,Installation & Maintenance,51.84916408893404,52.313557870314355
2023-12-01,US,United States,Insurance,46.763901549680945,45.78219874870413
2023-12-01,US,United States,Legal,52.545006318493506,52.91611829561043
2023-12-01,US,United States,Loading & Stocking,44.94993911514003,45.723585777370545
2023-12-01,US,United States,Logistic Support,50.676632572777336,51.320442567121425
2023-12-01,US,United States,Management,30.51089359014841,29.70704973003446
2023-12-01,US,United States,Marketing,45.105624840926446,44.97804453983978
2023-12-01,US,United States,Mechanical Engineering,32.59518419427866,32.93902778758458
2023-12-01,US,United States,Media & Communications,45.319291956083354,44.729635577931155
2023-12-01,US,United States,Medical Information,29.930412883557562,30.58581010564789
2023-12-01,US,United States,Medical Technician,28.2485177483988,28.70697372881071
2023-12-01,US,United States,Nursing,40.09920093222033,40.17167928125469
2023-12-01,US,United States,Personal Care & Home Health,64.26316691000741,63.51757704106995
2023-12-01,US,United States,Pharmacy,25.6092755066061,25.093148482572776
2023-12-01,US,United States,Physicians & Surgeons,25.889155267240167,26.339226480841234
2023-12-01,US,United States,Production & Manufacturing,49.92529897781206,50.38279392629165
2023-12-01,US,United States,Project Management,34.032374184258806,34.56295715539448
2023-12-01,US,United States,Retail,29.596222434319586,29.752495704547812
2023-12-01,US,United States,Sales,38.657497427920234,39.11112865207814
2023-12-01,US,United States,Scientific Research & Development,25.563307789088412,25.631960074723143
2023-12-01,US,United States,Security & Public Safety,57.73088671764987,57.48458953529572
2023-12-01,US,United States,Social Science,57.80918029546914,58.04185500608489
2023-12-01,US,United States,Software Development,29.313866657736998,29.347620586982583
2023-12-01,US,United States,Therapy,53.48489934035222,53.54805805612269
2024-01-01,US,United States,Accounting,39.4958426354,38.58394531097398
2024-01-01,US,United States,Administrative Assistance,48.62761450339158,48.04392060458884
2024-01-01,US,United States,Architecture,40.46477522702916,40.074829946697285
2024-01-01,US,United States,Arts & Entertainment,42.57186661556152,41.0347408005097
2024-01-01,US,United States,Aviation,37.29641693811075,38.525635395450216
2024-01-01,US,United States,Banking & Finance,28.641843461830728,28.067981279185364
2024-01-01,US,United States,Childcare,78.13347675615003,77.69546090676391
2024-01-01,US,United States,Civil Engineering,34.84280532043531,34.56996108377142
2024-01-01,US,United States,Cleaning & Sanitation,51.1366196682043,51.474116464045416
2024-01-01,US,United States,Community & Social Service,59.45168608451571,59.21931364851068
2024-01-01,US,United States,Construction,55.02286353012905,55.916290369318915
2024-01-01,US,United States,Customer Service,42.10201695285496,41.92697697037156
2024-01-01,US,United States,Data & Analytics,26.58031661684933,26.04486399160616
2024-01-01,US,United States,Dental,65.77189554094865,64.01271846352033
2024-01-01,US,United States,Driving,62.800586227510266,63.3832672670329
2024-01-01,US,United States,Education & Instruction,44.95491532065762,44.914324514213085
2024-01-01,US,United States,Electrical Engineering,34.47680839315295,33.971113841068835
2024-01-01,US,United States,Food Preparation & Service,33.004765385969186,34.37657483517702
2024-01-01,US,United States,Hospitality & Tourism,43.94030208583074,43.12535830422906
2024-01-01,US,United States,Human Resources,41.69302270331269,40.88352303461126
2024-01-01,US,United States,"IT Infrastructure, Operations & Support",35.69626404021904,35.455473037782795
2024-01-01,US,United States,IT Systems & Solutions,26.148262732032368,25.562458494769146
2024-01-01,US,United States,Industrial Engineering,27.477392811645053,27.004032288446172
2024-01-01,US,United States,Installation & Maintenance,51.73629675984108,52.04736720530372
2024-01-01,US,United States,Insurance,47.490623934538014,47.063454311577004
2024-01-01,US,United States,Legal,52.91837453864273,52.77609277465456
2024-01-01,US,United States,Loading & Stocking,44.04047265489242,44.787869337628024
2024-01-01,US,United States,Logistic Support,41.367871462774396,49.08197286151695
2024-01-01,US,United States,Management,30.55005563284181,30.025657928783783
2024-01-01,US,United States,Marketing,46.06018152823524,45.47876749254888
2024-01-01,US,United States,Mechanical Engineering,32.93348295476532,33.02739991194938
2024-01-01,US,United States,Media & Communications,47.74198904200564,45.68174030074882
2024-01-01,US,United States,Medical Information,31.109579091211266,30.689778963726255
2024-01-01,US,United States,Medical Technician,29.009878569180863,28.679203842452466
2024-01-01,US,United States,Nursing,39.212521821355836,39.89693971057772
2024-01-01,US,United States,Personal Care & Home Health,64.47806071180975,64.1807315279815
2024-01-01,US,United States,Pharmacy,26.753942153638587,25.76520897878585
2024-01-01,US,United States,Physicians & Surgeons,26.910779746975,26.53798451734374
2024-01-01,US,United States,Production & Manufacturing,49.830756681417924,49.99488577705955
2024-01-01,US,United States,Project Management,35.74973792867382,34.80483912629984
2024-01-01,US,United States,Retail,29.149273010822135,29.43211837710921
2024-01-01,US,United States,Sales,40.85209398060978,39.60431619664019
2024-01-01,US,United States,Scientific Research & Development,26.55078641775687,25.94416867438862
2024-01-01,US,United States,Security & Public Safety,58.890889298275,58.13979397551003
2024-01-01,US,United States,Social Science,57.82775119617225,57.9618593622532
2024-01-01,US,United States,Software Development,29.808429118773944,29.5484856603627
2024-01-01,US,United States,Therapy,54.07608067260203,53.806409913039005
2024-02-01,US,United States,Accounting,39.41523807209593,38.97303652566638
2024-02-01,US,United States,Administrative Assistance,49.22526430630958,48.47363327089251
2024-02-01,US,United States,Architecture,41.494108225603476,40.265557849421725
2024-02-01,US,United States,Arts & Entertainment,44.43895017116775,42.3309169055099
2024-02-01,US,United States,Aviation,38.315688161693934,38.291696704383014
2024-02-01,US,United States,Banking & Finance,26.04585832510819,27.71189920973497
2024-02-01,US,United States,Childcare,78.9528299758623,78.11693547111265
2024-02-01,US,United States,Civil Engineering,36.770550753895655,35.302881864037225
2024-02-01,US,United States,Cleaning & Sanitation,52.72317270454434,51.74882112143837
2024-02-01,US,United States,Community & Social Service,60.52475286211073,59.671471630623984
2024-02-01,US,United States,Construction,56.73634199503802,55.669162661503776
2024-02-01,US,United States,Customer Service,43.37941085944997,42.22698063057248
2024-02-01,US,United States,Data & Analytics,26.18728273068185,26.041838537723745
2024-02-01,US,United States,Dental,65.56760426414195,64.70971787439697
2024-02-01,US,United States,Driving,61.16056780302914,62.63184016519415
2024-02-01,US,United States,Education & Instruction,45.3869255858513,44.94492652138879
2024-02-01,US,United States,Electrical Engineering,35.082326337361316,34.3566803575834
2024-02-01,US,United States,Food Preparation & Service,34.4614063682403,34.0408953772535
2024-02-01,US,United States,Hospitality & Tourism,46.060308296996865,44.54577915390629
2024-02-01,US,United States,Human Resources,41.618905786963914,41.29308661736773
2024-02-01,US,United States,"IT Infrastructure, Operations & Support",35.774843380725514,35.27421798622751
2024-02-01,US,United States,IT Systems & Solutions,27.141239908243215,26.121623071273053
2024-02-01,US,United States,Industrial Engineering,28.02926383173297,27.494228264602295
2024-02-01,US,United States,Installation & Maintenance,52.73378251858774,52.10641445578761
2024-02-01,US,United States,Insurance,47.85097268066578,47.368499388294914
2024-02-01,US,United States,Legal,50.96986767284902,52.144416176661736
2024-02-01,US,United States,Loading & Stocking,44.68132613315912,44.55724596773052
2024-02-01,US,United States,Logistic Support,40.91029295095937,44.31826566217035
2024-02-01,US,United States,Management,30.940416957934126,30.667122060308117
2024-02-01,US,United States,Marketing,46.3345324828441,45.83344628400193
2024-02-01,US,United States,Mechanical Engineering,33.94847213900539,33.15904642934979
2024-02-01,US,United States,Media & Communications,48.28381040191107,47.115030466666674
2024-02-01,US,United States,Medical Information,31.66224557465694,30.90074584980859
2024-02-01,US,United States,Medical Technician,29.900541319075675,29.05297921221845
2024-02-01,US,United States,Nursing,39.59793778542968,39.63655351300195
2024-02-01,US,United States,Personal Care & Home Health,65.83766968786391,64.85963243656036
2024-02-01,US,United States,Pharmacy,26.619355736450288,26.32752446556499
2024-02-01,US,United States,Physicians & Surgeons,26.56241257763106,26.454115863948743
2024-02-01,US,United States,Production & Manufacturing,50.20321307965292,49.98642291296098
2024-02-01,US,United States,Project Management,35.97898378657155,35.25369863316805
2024-02-01,US,United States,Retail,28.690738960997813,29.14541146871319
2024-02-01,US,United States,Sales,41.21718130391475,40.242257570814935
2024-02-01,US,United States,Scientific Research & Development,27.502861753832875,26.538985320226057
2024-02-01,US,United States,Security & Public Safety,59.040236799795565,58.5540042719068
2024-02-01,US,United States,Social Science,58.20470552974674,57.947212340462706
2024-02-01,US,United States,Software Development,29.815651105965436,29.6459822941588
2024-02-01,US,United States,Therapy,54.850020001815295,54.1370000049232
2024-03-01,US,United States,Accounting,38.90741449370433,39.27283173373342
2024-03-01,US,United States,Administrative Assistance,49.39326098145523,49.082046597052134
2024-03-01,US,United States,Architecture,41.560144215011476,41.173009222548025
2024-03-01,US,United States,Arts & Entertainment,43.17003531444887,43.393617367059385
2024-03-01,US,United States,Aviation,39.082397003745314,38.23150070118336
2024-03-01,US,United States,Banking & Finance,28.777979665210502,27.821893817383145
2024-03-01,US,United States,Childcare,78.99335597855114,78.69322090352114
2024-03-01,US,United States,Civil Engineering,36.67859882383022,36.09731829938707
2024-03-01,US,United States,Cleaning & Sanitation,54.08602993026717,52.64860743433861
2024-03-01,US,United States,Community & Social Service,61.141890447236044,60.37277646462082
2024-03-01,US,United States,Construction,58.30655289598109,56.68858614038271
2024-03-01,US,United States,Customer Service,43.68672678072777,43.05605153101089
2024-03-01,US,United States,Data & Analytics,26.57101487429248,26.446204740607893
2024-03-01,US,United States,Dental,68.42124759223589,66.58691579910887
2024-03-01,US,United States,Driving,65.73038157973949,63.23051187009299
2024-03-01,US,United States,Education & Instruction,44.38880328710837,44.91021473120575
2024-03-01,US,United States,Electrical Engineering,36.23968294367887,35.266272558064365
2024-03-01,US,United States,Food Preparation & Service,34.801772914663964,34.089314889624475
2024-03-01,US,United States,Hospitality & Tourism,48.14679105949999,46.049133814109204
2024-03-01,US,United States,Human Resources,41.70691958714451,41.67294935914038
2024-03-01,US,United States,"IT Infrastructure, Operations & Support",35.337071326118135,35.60272624902091
2024-03-01,US,United States,IT Systems & Solutions,26.8755381090665,26.721680249780693
2024-03-01,US,United States,Industrial Engineering,28.725196350828064,28.07728433140203
2024-03-01,US,United States,Installation & Maintenance,53.447175450455866,52.63908490962822
2024-03-01,US,United States,Insurance,49.080993738638654,48.140863451280815
2024-03-01,US,United States,Legal,50.588059155257604,51.492100455583106
2024-03-01,US,United States,Loading & Stocking,45.97846139291402,44.90008672698852
2024-03-01,US,United States,Logistic Support,43.26316377240494,41.84710939537955
2024-03-01,US,United States,Management,32.282572884751595,31.257681825175847
2024-03-01,US,United States,Marketing,47.209472299371434,46.53472877015026
2024-03-01,US,United States,Mechanical Engineering,34.72349954016554,33.86848487797875
2024-03-01,US,United States,Media & Communications,48.08288869586798,48.036229379928216
2024-03-01,US,United States,Medical Information,31.912486333935064,31.561436999934426
2024-03-01,US,United States,Medical Technician,30.259636418495887,29.723352102250814
2024-03-01,US,United States,Nursing,40.226850200588984,39.67910326912483
2024-03-01,US,United States,Personal Care & Home Health,66.22003765232255,65.51192268399873
2024-03-01,US,United States,Pharmacy,27.986547740897795,27.119948543662222
2024-03-01,US,United States,Physicians & Surgeons,27.391476261756146,26.9548895287874
2024-03-01,US,United States,Production & Manufacturing,50.68411084914776,50.239360203406214
2024-03-01,US,United States,Project Management,36.073579512493545,35.9341004092463
2024-03-01,US,United States,Retail,33.698096637310506,30.512702869710157
2024-03-01,US,United States,Sales,42.774294340435794,41.61452320832013
2024-03-01,US,United States,Scientific Research & Development,27.567916014365963,27.20718806198524
2024-03-01,US,United States,Security & Public Safety,59.507294192471285,59.14614009684727
2024-03-01,US,United States,Social Science,58.79181180512478,58.27475617701459
2024-03-01,US,United States,Software Development,30.71168329497639,30.1119211732386
2024-03-01,US,United States,Therapy,55.56360851236217,54.82990306225985
2024-04-01,US,United States,Accounting,42.144713445493096,40.15578867043112
2024-04-01,US,United States,Administrative Assistance,49.47621694031025,49.36491407602502
2024-04-01,US,United States,Architecture,41.00780938265975,41.35402060775822
2024-04-01,US,United States,Arts & Entertainment,42.07808465691261,43.22902338084308
2024-04-01,US,United States,Aviation,40.938493586229576,39.4455262505563
2024-04-01,US,United States,Banking & Finance,29.908183327924863,28.244007106081188
2024-04-01,US,United States,Childcare,77.21747158778659,78.38788584739999
2024-04-01,US,United States,Civil Engineering,36.57150238987211,36.673550655866
2024-04-01,US,United States,Cleaning & Sanitation,55.85813842264684,54.22244701915279
2024-04-01,US,United States,Community & Social Service,60.7763639309547,60.81433574676716
2024-04-01,US,United States,Construction,57.8111193098485,57.61800473362252
2024-04-01,US,United States,Customer Service,44.29161534075328,43.785917660310325
2024-04-01,US,United States,Data & Analytics,27.136927117160365,26.631741574044906
2024-04-01,US,United States,Dental,68.44716601803862,67.4786726248055
2024-04-01,US,United States,Driving,65.52162849872774,64.1375259604988
2024-04-01,US,United States,Education & Instruction,42.948591595565944,44.241440156175194
2024-04-01,US,United States,Electrical Engineering,36.18042952208106,35.83414626770706
2024-04-01,US,United States,Food Preparation & Service,36.52858952713826,35.263922936680835
2024-04-01,US,United States,Hospitality & Tourism,48.14875003385607,47.45194979678431
2024-04-01,US,United States,Human Resources,41.524873556276894,41.61689964346178
2024-04-01,US,United States,"IT Infrastructure, Operations & Support",35.043985447265584,35.38530005136977
2024-04-01,US,United States,IT Systems & Solutions,27.301113429698564,27.105963815669426
2024-04-01,US,United States,Industrial Engineering,28.34095557649438,28.365138586351804
2024-04-01,US,United States,Installation & Maintenance,53.644777709372384,53.27524522613865
2024-04-01,US,United States,Insurance,48.111286296150304,48.34775090515158
2024-04-01,US,United States,Legal,51.15254004733647,50.90348895848103
2024-04-01,US,United States,Loading & Stocking,46.247815812363854,45.63586777947899
2024-04-01,US,United States,Logistic Support,43.52608144369416,42.566512722352805
2024-04-01,US,United States,Management,32.86328207752475,32.02875730673683
2024-04-01,US,United States,Marketing,47.85804965900032,47.13401814707196
2024-04-01,US,United States,Mechanical Engineering,34.92083438049761,34.53093535322285
2024-04-01,US,United States,Media & Communications,48.10372637412631,48.156808490635115
2024-04-01,US,United States,Medical Information,31.76986823141857,31.781533380003527
2024-04-01,US,United States,Medical Technician,29.497420943652823,29.885866227074803
2024-04-01,US,United States,Nursing,39.02869276242627,39.61782691614831
2024-04-01,US,United States,Personal Care & Home Health,65.92290603715549,65.99353779244733
