date,country_code,country,pay_transparency_pct,pay_transparency_pct_3ma
2024-11-01,CA,Canada,42.245343115991425,41.510685650044614
2024-11-01,DE,Germany,12.634515743324034,12.611318513585273
2024-11-01,FR,France,45.052121916095274,45.351446401367774
2024-11-01,GB,United Kingdom,63.0720006836236,63.7509119591418
2024-11-01,IE,Ireland,36.83380569821212,36.3505355671551
2024-11-01,JP,Japan,97.7495337734002,97.47498194819093
2024-11-01,US,United States,45.56205907102365,46.08008404342164
2024-12-01,AU,Australia,34.219676462051524,34.17316108551555
2024-12-01,CA,Canada,42.20038128306184,41.64024748371352
2024-12-01,DE,Germany,12.664731564201706,12.669316532358854
2024-12-01,FR,France,45.428474206082285,45.23687567886373
2024-12-01,GB,United Kingdom,62.151536471292566,63.01730700426793
2024-12-01,IE,Ireland,35.75024653552707,36.18202400613735
2024-12-01,JP,Japan,97.967983733902,97.73494096099564
2024-12-01,US,United States,45.62639671230663,45.80592622830568
2025-01-01,AU,Australia,35.18418944573078,34.61319772848858
2025-01-01,CA,Canada,44.60453053599186,43.01675164501504
2025-01-01,DE,Germany,12.967176468752006,12.755474592092584
2025-01-01,FR,France,48.09431724237087,46.19163778818279
2025-01-01,GB,United Kingdom,64.0312300723261,63.084922409080754
2025-01-01,IE,Ireland,37.64984330827727,36.74463184733883
2025-01-01,JP,Japan,97.61693627145436,97.77815125958557
2025-01-01,US,United States,47.689334478090004,46.29259675380678
2025-02-01,AU,Australia,35.198017245830535,34.867294384537644
2025-02-01,CA,Canada,45.970681303427355,44.258531040827016
2025-02-01,DE,Germany,12.960686191564813,12.864198074839512
2025-02-01,FR,France,45.756177667755864,46.42632303873632
2025-02-01,GB,United Kingdom,64.11038501560874,63.43105051974248
2025-02-01,IE,Ireland,37.05261781245913,36.81756921875451
2025-02-01,JP,Japan,96.80593298617154,97.46361766384268
2025-02-01,US,United States,48.52117295761888,47.27896804933852
2025-03-01,AU,Australia,33.51719935279161,34.63313534811767
2025-03-01,CA,Canada,46.1675680655829,45.5809266350007
2025-03-01,DE,Germany,12.939029925695067,12.955630862003966
2025-03-01,FR,France,44.6388670207688,46.16312064363183
2025-03-01,GB,United Kingdom,62.521360204928754,63.55432509762121
2025-03-01,IE,Ireland,36.11087199793406,36.93777770622351
2025-03-01,JP,Japan,96.820908255615,97.08125917108036
2025-03-01,US,United States,48.60614625434761,48.272217896685525
2025-04-01,AU,Australia,31.112564700528978,33.275927099717066
2025-04-01,CA,Canada,45.10302583884162,45.74709173595061
2025-04-01,DE,Germany,12.908052074944562,12.935922730734818
2025-04-01,FR,France,42.41977428017813,44.271606322900915
2025-04-01,GB,United Kingdom,59.37418454323037,62.00197658792263
2025-04-01,IE,Ireland,35.92557566693792,36.363021825777054
2025-04-01,JP,Japan,96.5155743816702,96.71413854115231
2025-04-01,US,United States,48.65333152029921,48.59355024408859
2025-05-01,AU,Australia,31.53324919700359,32.05433775010809
2025-05-01,CA,Canada,45.050822176741775,45.44047202705542
2025-05-01,DE,Germany,12.649377041341628,12.832153013993759
2025-05-01,FR,France,41.58711388850527,42.881918396484046
2025-05-01,GB,United Kingdom,58.4217193497856,60.10575469931492
2025-05-01,IE,Ireland,35.51821950687323,35.85155572391509
2025-05-01,JP,Japan,96.53632547269082,96.62426936999206
2025-05-01,US,United States,48.97828302202454,48.74592026555714
2025-06-01,AU,Australia,31.283353816741773,31.30972257142481
2025-06-01,CA,Canada,44.704962569071895,44.952936861551755
2025-06-01,DE,Germany,12.426700868835924,12.661376661707378
2025-06-01,FR,France,42.52316429997034,42.176684156217895
2025-06-01,GB,United Kingdom,57.987723825838046,58.59454257295135
2025-06-01,IE,Ireland,34.57157678688228,35.338457320231164
2025-06-01,JP,Japan,96.49300466838523,96.51496817424879
2025-06-01,US,United States,48.094945520995324,48.57552002110638
2025-07-01,AU,Australia,30.991615323075006,31.269406112273487
2025-07-01,CA,Canada,44.42266484137007,44.72614986239457
2025-07-01,DE,Germany,13.389902737390955,12.821993549189507
2025-07-01,FR,France,43.411882134663806,42.50738677437979
2025-07-01,GB,United Kingdom,57.76310590641508,58.05751636067958
2025-07-01,IE,Ireland,34.524517251249534,34.87143784833504
2025-07-01,JP,Japan,96.59471584520908,96.54134866209507
2025-07-01,US,United States,48.490049464825866,48.52109266928193
2025-08-01,AU,Australia,30.066981146232997,30.780650095349955
2025-08-01,CA,Canada,45.259748953650146,44.79579212136403
2025-08-01,DE,Germany,14.226664698806454,13.347756101677781
2025-08-01,FR,France,44.805563228962136,43.58020322119874
2025-08-01,GB,United Kingdom,57.064659307400255,57.6051630132178
2025-08-01,IE,Ireland,36.520093122429884,35.205395720187255
2025-08-01,JP,Japan,96.4798682442682,96.5225295859542
2025-08-01,US,United States,49.04790633538624,48.5443004404025
2025-09-01,AU,Australia,30.680155780483947,30.579584083264013
2025-09-01,CA,Canada,45.77287236503261,45.15176205335094
2025-09-01,DE,Germany,14.811583751109868,14.142717062435764
2025-09-01,FR,France,45.75884626632252,44.65876387664946
2025-09-01,GB,United Kingdom,57.34553431362125,57.391099842478866
2025-09-01,IE,Ireland,37.51530114732671,36.186637173668736
2025-09-01,JP,Japan,96.53589000003025,96.53682469650255
2025-09-01,US,United States,49.348124674288066,48.96202682483342
2025-10-01,AU,Australia,31.885785154395453,30.877640693704162
2025-10-01,CA,Canada,46.14184066208779,45.724820660256846
2025-10-01,DE,Germany,15.001107932110605,14.679785460675648
2025-10-01,FR,France,44.622225271449274,45.06221158891128
2025-10-01,GB,United Kingdom,57.547157797551776,57.31911713952443
2025-10-01,IE,Ireland,38.28733191790516,37.44090872922061
2025-10-01,JP,Japan,96.68315967113968,96.56630597181275
2025-10-01,US,United States,49.99014161142273,49.46205754036571
2025-11-01,AU,Australia,31.97816761766015,31.514702850846543
2025-11-01,CA,Canada,46.22382561547603,46.04617954753214
2025-11-01,DE,Germany,13.860928033424614,14.557873238881703
2025-11-01,FR,France,43.049508085816896,44.47685987452954
2025-11-01,GB,United Kingdom,57.2488682396356,57.38052011693622
2025-11-01,IE,Ireland,37.62778726577346,37.810140110335134
2025-11-01,JP,Japan,96.68511601877955,96.63472189664985
2025-11-01,US,United States,49.59786761656376,49.645377967424885
2025-12-01,AU,Australia,30.689920061454256,31.51795761116998
2025-12-01,CA,Canada,47.127591452165404,46.4977525765764
2025-12-01,DE,Germany,12.955703187904302,13.93924638447985
2025-12-01,FR,France,42.3006902900954,43.324141215787165
2025-12-01,GB,United Kingdom,55.21948734591928,56.67183779436889
2025-12-01,IE,Ireland,34.68908221208985,36.86806713192285
2025-12-01,JP,Japan,96.67948425205692,96.68258664732541
2025-12-01,US,United States,49.499552197865754,49.69585380861744
2026-01-01,AU,Australia,30.61410717525641,31.094064951456968
2026-01-01,CA,Canada,51.48728124857212,48.27956610540451
2026-01-01,DE,Germany,12.65425132229378,13.15696084787424
2026-01-01,FR,France,43.46537978823072,42.938526054714316
2026-01-01,GB,United Kingdom,55.78688573854117,56.085080441365356
2026-01-01,IE,Ireland,38.69505494505495,37.003974807639445
2026-01-01,JP,Japan,96.22259146338952,96.52906391140868
2026-01-01,US,United States,49.33635451180703,49.47792477541221
2026-02-01,AU,Australia,30.71568528818561,30.673237508298786
2026-02-01,CA,Canada,54.49100618386338,51.03529296153363
2026-02-01,DE,Germany,12.738027588500609,12.782660699566238
2026-02-01,FR,France,43.780877778455476,43.1823159522605
2026-02-01,GB,United Kingdom,55.65745555656345,55.55460954700796
2026-02-01,IE,Ireland,38.38680068951622,37.25697928222036
2026-02-01,JP,Japan,96.15628290786543,96.35278620777065
2026-02-01,US,United States,49.94566516963598,49.59385729310295
2026-03-01,AU,Australia,31.07009469651334,30.799962386651814
2026-03-01,CA,Canada,56.25080577494943,54.07636440246163
2026-03-01,DE,Germany,13.313727434622901,12.902002115139103
2026-03-01,FR,France,41.17262635297707,42.80629463988773
2026-03-01,GB,United Kingdom,57.18124770351372,56.20852966620611
2026-03-01,IE,Ireland,39.09527532670613,38.72571032042578
2026-03-01,JP,Japan,96.55066430098213,96.30984622407907
2026-03-01,US,United States,49.99650460019037,49.75950809387782
2026-04-01,AU,Australia,28.55518190821335,30.11365396430413
2026-04-01,CA,Canada,55.31564054815241,55.35248416898839
2026-04-01,DE,Germany,13.388444664990018,13.146733229371181
2026-04-01,FR,France,37.38177321513685,40.77842578218978
2026-04-01,GB,United Kingdom,57.97623559580353,56.93831295196023
2026-04-01,IE,Ireland,36.702620185690336,38.06156540063758
2026-04-01,JP,Japan,96.53865135512373,96.41519952132381
2026-04-01,US,United States,49.696483225065116,49.879550998297184
2026-05-01,AU,Australia,29.237867854172816,29.621048152966534
2026-05-01,CA,Canada,55.983828140170665,55.85009148775748
2026-05-01,DE,Germany,13.82927369611604,13.51048193190966
2026-05-01,FR,France,37.031397990639334,38.528599186251064
2026-05-01,GB,United Kingdom,59.00865172983883,58.05537834305202
2026-05-01,IE,Ireland,35.72074334505274,37.172879619149754
2026-05-01,JP,Japan,96.97389945208505,96.68773836939702
2026-05-01,US,United States,49.4339235734993,49.70897046625162
2026-06-01,AU,Australia,30.037505620151727,29.276851794179333
2026-06-01,CA,Canada,57.379976342901514,56.226481677074844
2026-06-01,DE,Germany,13.928224145322233,13.715314168809437
2026-06-01,FR,France,41.14590642195059,38.51969254257558
2026-06-01,GB,United Kingdom,59.3222272934733,58.76903820637188
2026-06-01,IE,Ireland,36.35293488148108,36.258766137408074
2026-06-01,JP,Japan,97.09098248038066,96.86784442919652
2026-06-01,US,United States,49.9428762085278,49.69109433569742
2026-07-01,AU,Australia,29.54131227217497,29.605561915499873
2026-07-01,CA,Canada,56.95145535018149,56.77175327775121
2026-07-01,DE,Germany,14.085417294191915,13.947638378543402
2026-07-01,FR,France,43.252860033389496,40.47672148199313
2026-07-01,GB,United Kingdom,59.61887835292994,59.316585792080694
2026-07-01,IE,Ireland,37.225228271897194,36.43296883281036
2026-07-01,JP,Japan,96.840738481418,96.96854013796128
2026-07-01,US,United States,50.38548916056836,49.92076298086517
